ID,mondo_id,prob,log2(prob/prior),related_words,top1_score,top2_score,top_gap,species
GSE107413,MONDO_0002334,0.2660728741079707,0.9266343723999904,"bm,bone,cells,marrow,specific",0.9266343723999904,0.9265159343760776,0.00011843802391275915,mouse
GSE107470,MONDO_0005336,0.1337823514305345,3.5153158596791942,"body,muscle,skeletal",3.5153158596791942,3.4551014312376247,0.060214428441569545,mouse
GSE107583,MONDO_0017342,0.0198232007967297,0.7183731708342097,"myc,profiling",0.7183731708342097,0.6799870160601176,0.03838615477409213,mouse
GSE107586,MONDO_0002545,0.0843461838011601,1.811279764663411,"motor,neurons",1.811279764663411,1.7908745580320935,0.020405206631317396,mouse
GSE107592,MONDO_0005027,0.0099199078413018,0.0979449169516963,adult,0.0979449169516963,0.0431716103360759,0.054773306615620396,mouse
GSE107617,MONDO_0002356,0.1227481751539102,2.289677789124226,"islets,pancreatic",2.289677789124226,1.5913238817528212,0.6983539073714049,mouse
GSE107623,MONDO_0006858,0.0095592202415934,0.5554277851610264,oral,0.5554277851610264,0.4474065810463398,0.10802120411468663,mouse
GSE107632,MONDO_0005084,0.1294488340778669,1.0499325772902537,"brain,cortex,gene,generated,genes,neuronal,neurons",1.0499325772902537,0.9224586499296346,0.12747392736061913,mouse
GSE107643,MONDO_0021682,0.0144725089895349,0.3048278257323896,"cd4,cells",0.3048278257323896,0.3047240694378195,0.00010375629457010094,mouse
GSE107653,MONDO_0019044,0.3487442020114779,1.3818557752432723,"acute,bone,cell,cells,deletion,either,endogenous,fl,hematopoiesis,hematopoietic,infant,marrow,myeloid,purified,rna,runx1,runx1c",1.3818557752432723,1.3701721309633077,0.0116836442799646,mouse
GSE107655,MONDO_0003996,0.0796928016611951,1.385913763063589,"brain,differentiated,disease,dopaminergic,midbrain,neuronal,neurons,parkinsons,regions",1.385913763063589,1.3856724935264824,0.00024126953710656984,mouse
GSE107670,MONDO_0005105,0.0729728614781932,0.9362218852836182,"cell,cells,melanoma,melanomas,resistance,screen",0.9362218852836182,0.9312304379033144,0.004991447380303771,mouse
GSE107678,MONDO_0005267,0.0737494334851598,1.5753609106641215,"cardiac,heart,hearts,regeneration,sequencing,ventricles",1.5753609106641215,1.3850655989524938,0.19029531171162772,mouse
GSE107740,MONDO_0003996,0.0794443095028089,1.3814082307794575,"brain,differentiated,disease,dopaminergic,midbrain,neuronal,neurons,parkinsons,regions",1.3814082307794575,1.381167544525017,0.00024068625444040315,mouse
GSE107840,MONDO_0005812,0.0070364817657187,0.110917469193044,trim28,0.110917469193044,0.0966549422868991,0.014262526906144907,mouse
GSE107849,MONDO_0000761,0.0051373422591426,0.1025970392892503,deletion,0.1025970392892503,0.0589478225223616,0.0436492167668887,mouse
GSE107915,MONDO_0015757,0.1114153414676441,0.5643168054970975,"cell,lymphoblastic,lymphomas,purified",0.5643168054970975,0.5463810733115966,0.01793573218550093,mouse
GSE107925,MONDO_0005027,0.0104896326734368,0.1785104526235647,microglia,0.1785104526235647,0.099585707184455,0.07892474543910971,mouse
GSE107958,MONDO_0005395,0.0297957726834589,0.6712195534007654,"ataxia,blood,brain,changes,expansion,human,mouse,repeat,sca3,spinocerebellar",0.6712195534007654,0.6331945529979212,0.03802500040284429,mouse
GSE108044,MONDO_0005109,0.0123642181774478,0.0776837901913599,"cells,ythdc2",0.0776837901913599,0.0775729697959429,0.00011082039541700228,mouse
GSE108045,MONDO_0005027,0.0123886335307877,0.4185633608513841,"adult,microglia",0.4185633608513841,0.253922915347729,0.16464044550365514,mouse
GSE108067,MONDO_0005550,0.1618203658304814,1.164121329752284,"immune,immunity,infection,innate,macrophages,response,responses,transcriptional,tuberculosis,vaccine",1.164121329752284,1.137191989404612,0.026929340347672026,mouse
GSE108069,MONDO_0005395,0.0345310010800205,0.8840040521785917,"ataxia,blood,brain,expansion,human,mouse,repeat,sca3,spinocerebellar",0.8840040521785917,0.7039776859783763,0.1800263662002154,mouse
GSE108080,MONDO_0005108,0.2490542808306677,2.3587955406991536,"ifn,infected,infection,type,viral,virus,whole",2.3587955406991536,2.353014185557749,0.005781355141404543,mouse
GSE108106,MONDO_0005240,0.0495904750582936,1.3010804811715568,"kidney,kidneys,tissue",1.3010804811715568,1.145279240537503,0.15580124063405387,mouse
GSE108108,MONDO_0005015,0.0207733448481523,0.664787014059188,"diabetes,obesity,type",0.664787014059188,0.6368858155356607,0.02790119852352735,mouse
GSE108161,MONDO_0002025,0.1525138896072724,0.4678753895189133,"brain,cortical,data,deletion,derived,embryonic,interneurons,networks,transcriptome",0.4678753895189133,0.2401683943986903,0.22770699512022297,mouse
GSE108184,MONDO_0021166,0.0979897473911277,0.4719776869870097,"autoimmune,bowel,chronic,disease,healthy,ibd,individuals,inflammation,inflammatory,signature",0.4719776869870097,0.4695443690469351,0.0024333179400746197,mouse
GSE108367,MONDO_0021581,0.2571301464166144,2.084964788808759,"accessibility,chromatin,differentiation,hoxa9,leukemia,leukemic,myeloid,required,rna,transcription",2.084964788808759,2.0767497401492414,0.00821504865951761,mouse
GSE108402,MONDO_0005336,0.0747843785066152,2.676236897780537,"adult,alternative,mbnl1,muscle,skeletal",2.676236897780537,2.575699620395983,0.10053727738455365,mouse
GSE108438,MONDO_0005244,0.0060944529643191,0.1554400422125671,stem,0.1554400422125671,0.1527583607218404,0.0026816814907267006,mouse
GSE108478,MONDO_0004985,0.0410263435598083,2.042012520133938,gd,2.042012520133938,1.7318636216508183,0.31014889848311955,mouse
GSE108523,MONDO_0021682,0.0166212237165703,0.5045393756575453,"cd4,cells",0.5045393756575453,0.5044358211123423,0.00010355454520294405,mouse
GSE108528,MONDO_0021581,0.0710422623462533,0.2292154547367068,"acute,alterations,et,individual,myeloid,rna,single,targeting,targets,transcription",0.2292154547367068,0.1903024102687723,0.038913044467934504,mouse
GSE108678,MONDO_0011996,0.0174219081605242,0.0923055649077943,"mutant,rna,rnaseq",0.0923055649077943,0.0206189199838252,0.0716866449239691,mouse
GSE108753,MONDO_0021581,0.0707963707832942,0.2242133352713306,"acute,alterations,et,individual,myeloid,rna,single,targeting,targets,transcription",0.2242133352713306,0.1767313846497222,0.0474819506216084,mouse
GSE108769,MONDO_0005381,0.0917478102822817,0.167731410635562,"chromatin,essential",0.167731410635562,0.0448764738518119,0.12285493678375009,mouse
GSE108811,MONDO_0009831,0.163287447635356,3.840439309773752,"cancer,pancreatic",3.840439309773752,3.7611856147675615,0.0792536950061904,mouse
GSE108836,MONDO_0002494,0.0063670928642503,0.3121808352154274,"cocaine,cortex,prefrontal",0.3121808352154274,0.1870877449248202,0.1250930902906072,mouse
GSE108917,MONDO_0003996,0.0935360252389179,1.6169864694987477,"control,da,disease,dopaminergic,midbrain,neuronal,neurons,parkinsons,regions",1.6169864694987477,1.6167917129871272,0.00019475651162048635,mouse
GSE109002,MONDO_0005011,0.0068266765877316,0.1482145828429925,intestinal,0.1482145828429925,0.118256120514539,0.029958462328453492,mouse
GSE109032,MONDO_0005872,0.0621073870877368,0.1629139957238902,"different,expression,iecs,identify",0.1629139957238902,0.0838671301735303,0.0790468655503599,mouse
GSE109099,MONDO_0005087,0.3715773633731329,2.2283580058570904,"airway,alveolar,infection,influenza,lung,macrophages,virus",2.2283580058570904,1.5014488941480568,0.7269091117090336,mouse
GSE109125,MONDO_0011996,0.0185242428431657,0.1808174942449665,rnaseq,0.1808174942449665,0.0338106449937528,0.14700684925121368,mouse
GSE109152,MONDO_0005574,0.135160338420464,2.2339613878731712,"ad,alzheimers,amyloid,apoe,apoe4,app,brain,brains,disease,human,microglia,neurodegenerative,pathology",2.2339613878731712,2.2260873552731204,0.007874032600050818,mouse
GSE109165,MONDO_0002494,0.0059745044759239,0.2203650903360915,"brain,opioid,opioids",0.2203650903360915,0.107631784675901,0.1127333056601905,mouse
GSE109238,MONDO_0005275,0.5054892684973907,3.274044115778408,"cell,genes,kras,lung,methods,tissue",3.274044115778408,3.145112865501639,0.12893125027676922,mouse
GSE109279,MONDO_0003916,0.0109440403797021,0.0862021108015412,"diet,metabolic",0.0862021108015412,0.0632823017271158,0.02291980907442541,mouse
GSE109285,MONDO_0002356,0.0808512872623389,1.6873188610317782,"insulin,pancreatic",1.6873188610317782,1.1501364490294572,0.537182412002321,mouse
GSE109345,MONDO_0002771,0.0044126699525855,0.5231198109815735,fibrosis,0.5231198109815735,0.3747876023143118,0.14833220866726166,mouse
GSE109362,MONDO_0005015,0.018750014194571,0.5169451694754105,type,0.5169451694754105,0.5151774769871214,0.0017676924882891187,mouse
GSE109404,MONDO_0005240,0.0362194708653295,0.8477829052065524,kidney,0.8477829052065524,0.649507326354712,0.19827557885184044,mouse
GSE109418,MONDO_0019052,0.0190274052255351,0.2590112962536703,"cells,derived,fibroblasts,mouse,pluripotent,stem",0.2590112962536703,0.1850789884511228,0.0739323078025475,mouse
GSE109522,MONDO_0005590,0.0087510216556084,0.4377217136061191,"breast,cancer,ductal,epithelium,mcf10a",0.4377217136061191,0.3560607290172812,0.08166098458883791,mouse
GSE109544,MONDO_0002515,0.0865044524976019,1.048777425526726,"liver,livers,sequencing",1.048777425526726,0.8530068148842408,0.19577061064248513,mouse
GSE109556,MONDO_0010383,0.0036263609408452,0.0874950970628701,"neurons,progenitors",0.0874950970628701,0.0322749067542134,0.05522019030865671,mouse
GSE109653,MONDO_0010643,0.2755388427423604,2.200437522151342,"acute,cells,hoxa9,identified,leukemia,lymphoblastic,mutations,precursor,tcell",2.200437522151342,2.117790810659711,0.08264671149163094,mouse
GSE109847,MONDO_0000270,0.134854531898262,1.1357552352616984,"cell,epithelial,lung",1.1357552352616984,1.0692986746141002,0.0664565606475982,mouse
GSE109913,MONDO_0005087,0.24546129018874,1.6301909171058349,"alveolar,epithelial,expression,fibrosis,genes,lung,pulmonary",1.6301909171058349,1.524899358325644,0.10529155878019081,mouse
GSE110648,MONDO_0005015,0.0500820199854091,1.9343462341334552,diabetes,1.9343462341334552,1.8585388296761496,0.0758074044573056,mouse
GSE111778,MONDO_0004975,0.0479147145433664,0.7368188457322242,"ad,brain,hippocampus,memory,neurons,protein",0.7368188457322242,0.7017227319022675,0.0350961138299567,mouse
GSE112204,MONDO_0007254,0.1409362508121798,1.0232192157333124,"breast,cancer,metastasis,metastatic,tumor",1.0232192157333124,0.9786997174895204,0.04451949824379198,mouse
GSE114997,MONDO_0002025,0.1228840631934665,0.1562325780864621,"genetic,glutamatergic,mouse,neurons",0.1562325780864621,0.1467533782127138,0.00947919987374829,mouse
GSE116177,MONDO_0018881,0.0038033711941076,0.0182553217959636,haematopoietic,0.0182553217959636,0.0008938698145071,0.0173614519814565,mouse
GSE116525,MONDO_0000270,0.0675294375536622,0.1379396765160032,"airway,cell,epithelial,epithelium,expression,genes,lung",0.1379396765160032,0.1071311522131333,0.0308085243028699,mouse
GSE117470,MONDO_0005093,0.0359885447965067,0.4591823111737345,"cytokines,il18,lymphopoietin,normal,skin,tissue",0.4591823111737345,0.361369909176052,0.09781240199768249,mouse
GSE117978,MONDO_0005385,0.0325978649048529,0.148384125378142,"blood,endothelial,macrophages,vascular",0.148384125378142,0.1400368044308811,0.0083473209472609,mouse
GSE118898,MONDO_0019052,0.0165664277610862,0.0591950081110676,"cells,mouse,stem",0.0591950081110676,0.0537684852853319,0.005426522825735698,mouse
GSE119498,MONDO_0005503,0.038622287009505,0.7278304929604494,"associated,autism,brain,disability,disorder,intellectual,mutations,neural,spectrum",0.7278304929604494,0.7141283898050025,0.013702103155446954,mouse
GSE120161,MONDO_0002025,0.2587976008697381,1.2307589962227528,"brain,cerebral,cortex,cortical,interneurons,mouse,networks,neuronal,neurons,patterns,pyramidal,synaptic,temporal",1.2307589962227528,0.9562656576022404,0.2744933386205124,mouse
GSE121611,MONDO_0005275,0.5518547065740712,3.400652132963548,"airway,cell,epithelial,fibrosis,genes,lung,patients,pulmonary,tissue",3.400652132963548,3.247088039555922,0.15356409340762633,mouse
GSE121654,MONDO_0005559,0.1457033829285001,0.568588713620659,"brain,changes,microglia,mouse,old,sequencing",0.568588713620659,0.4700632273191555,0.09852548630150348,mouse
GSE122108,MONDO_0021178,0.0028737579086562,0.2679606803203181,injury,0.2679606803203181,0.0680471256878454,0.1999135546324727,mouse
GSE122331,MONDO_0005087,0.2869912963478716,1.8557023755759088,"cell,epithelial,expression,genes,lung,patterns,pulmonary,respiratory,time,using,whole",1.8557023755759088,1.73869457313795,0.11700780243795883,mouse
GSE123021,MONDO_0002025,0.2492017825469541,1.1762491410745186,"brain,bulk,cerebellum,cortex,data,hippocampus,individual,microglia,microglial,regions,sample",1.1762491410745186,0.9510963324020452,0.22515280867247345,mouse
GSE124829,MONDO_0011996,0.0175549299385199,0.1032791574413509,"rna,rnaseq",0.1032791574413509,0.0326631569809626,0.0706160004603883,mouse
GSE124872,MONDO_0005275,0.3350995468393846,2.680953387205612,"epithelial,lung,tissue",2.680953387205612,2.668130813529234,0.01282257367637829,mouse
GSE19066,MONDO_0100309,0.0034245409472507,0.0048831804578279,genome,0.0048831804578279,0.0048814800858014,1.7003720264993291e-06,mouse
GSE20846,MONDO_0005336,0.0162385747752376,0.4729249724481827,muscle,0.4729249724481827,0.4066606667966315,0.06626430565155123,mouse
GSE20851,MONDO_0011996,0.0204366338858588,0.3225605087999078,"cell,cells,noncoding,rnas,rnaseq,thousands",0.3225605087999078,0.1775615158608723,0.14499899293903548,mouse
GSE20898,MONDO_0009693,0.0145744317727501,0.1450110550734802,"cell,multiple",0.1450110550734802,0.1009276612972614,0.044083393776218796,mouse
GSE21161,MONDO_0011996,0.0257809428144284,0.6577079433082523,"binding,class,enhancer,function,rna,rnas,thousands",0.6577079433082523,0.1147083970208444,0.542999546287408,mouse
GSE21180,MONDO_0005549,0.0047342511797274,0.0797440527805104,"cell,tissue",0.0797440527805104,0.0777448494932122,0.001999203287298204,mouse
GSE21580,MONDO_0002491,0.0040032544834792,0.0921499041160424,use,0.0921499041160424,0.0903674054668809,0.0017824986491614958,mouse
GSE21699,MONDO_0005011,0.0073090587866267,0.246716813890225,intestinal,0.246716813890225,0.2048161834777095,0.041900630412515516,mouse
GSE22001,MONDO_0005133,0.0039196610318517,0.0617054715706573,ectopic,0.0617054715706573,0.0521773720330976,0.009528099537559696,mouse
GSE22131,MONDO_0005560,0.3117992191275487,0.8522122861631065,"adult,brain,cortex,neurons",0.8522122861631065,0.8128448818653246,0.03936740429778196,mouse
GSE22182,MONDO_0002249,0.0015022380965795,0.1409654584845027,et,0.1409654584845027,0.1170460075000621,0.023919450984440607,mouse
GSE23619,MONDO_0011996,0.0170344665896577,0.0598596911641322,"binding,elongation,global,pol,rna,splicing",0.0598596911641322,0.0405440519815387,0.0193156391825935,mouse
GSE23943,MONDO_0019052,0.0182185501421431,0.1963406141045525,"cells,mouse,pluripotent,stem",0.1963406141045525,0.1666147849138921,0.029725829190660413,mouse
GSE25409,MONDO_0019052,0.0177018188568338,0.1548300665258631,"cells,mouse,pluripotent,stem",0.1548300665258631,0.1368501834070714,0.0179798831187917,mouse
GSE25432,MONDO_0011996,0.0207653758125363,0.3455829009339091,"cells,global,rna,splicing",0.3455829009339091,0.2505888543250857,0.09499404660882338,mouse
GSE25602,MONDO_0002515,0.0563512902596887,0.4304516772201051,liver,0.4304516772201051,0.390903384799352,0.039548292420753084,mouse
GSE25626,MONDO_0011996,0.0166862757257926,0.0300649089484073,"cells,codon,elongation,proteins,rnaseq,translation",0.0300649089484073,0.0032800095248005,0.0267848994236068,mouse
GSE26248,MONDO_0011996,0.0259498002379524,0.6671263517194317,"rna,rnaseq,splicing",0.6671263517194317,0.3533742142528014,0.3137521374666303,mouse
GSE26337,MONDO_0005550,0.480369502279577,2.7338727008760224,"hours,infected,infection,macrophages,response,vaccine",2.7338727008760224,2.2970411490869425,0.43683155178907995,mouse
GSE27016,MONDO_0002046,0.0025671249967095,0.1051756933894995,"brain,regions",0.1051756933894995,0.0899121473745197,0.015263546014979798,mouse
GSE27037,MONDO_0011996,0.0190511931795872,0.2212842757798985,"cell,cells,elongation,pol,rna,sensitivity",0.2212842757798985,0.2156737973809904,0.005610478398908103,mouse
GSE27201,MONDO_0019056,0.199016656167015,2.4691946155282616,"als,amyotrophic,antisense,lateral,loss,neuronal,nuclear,protein,rna,sclerosis,sequencing,splicing,tdp43",2.4691946155282616,2.2876357345574285,0.18155888097083306,mouse
GSE27218,MONDO_0019056,0.2014446972225811,2.486689266061864,"als,amyotrophic,antisense,lateral,loss,neuronal,nuclear,protein,rna,sclerosis,sequencing,splicing,tdp43",2.486689266061864,2.30610825443592,0.18058101162594387,mouse
GSE27623,MONDO_0024296,0.003842811254466,0.1711346877343746,"composed,listed,subseries,superseries",0.1711346877343746,0.1711343771610755,3.105732991059984e-07,mouse
GSE27843,MONDO_0019755,0.0303151055953708,0.4231590856442677,"differentiation,embryonic,neuronal,pluripotent,stem",0.4231590856442677,0.4030430535719446,0.020116032072323098,mouse
GSE28207,MONDO_0005011,0.0067867096253935,0.1397434643240119,intestinal,0.1397434643240119,0.0638383690285063,0.07590509529550561,mouse
GSE28532,MONDO_0003778,0.0089310674161277,0.1797560426952049,"5hmc,dna,stem",0.1797560426952049,0.1797096489724938,4.63937227110911e-05,mouse
GSE28666,MONDO_0000605,0.0103445139148509,0.1584121492492786,th2,0.1584121492492786,0.0939956255227256,0.064416523726553,mouse
GSE29087,MONDO_0005549,0.0047281965376074,0.077897806732144,"cell,tissue",0.077897806732144,0.0726594072509261,0.0052383994812179036,mouse
GSE29278,MONDO_0006047,0.0069541205189209,0.1625027531856672,cisregulatory,0.1625027531856672,0.1554568529918135,0.007045900193853705,mouse
GSE29362,MONDO_0002046,0.0024768890188149,0.0535513766880468,regions,0.0535513766880468,0.0225075833998019,0.031043793288244897,mouse
GSE29413,MONDO_0015547,0.008401478670231,0.0910720298884442,"induced,mesc,stem",0.0910720298884442,0.0570400554234246,0.034031974465019606,mouse
GSE29446,MONDO_0005267,0.0884592285793189,1.837741604563223,"cardiac,disease,failing,heart,hearts,sequencing",1.837741604563223,1.6708489151025314,0.1668926894606917,mouse
GSE29690,MONDO_0024664,0.0040891082345722,0.2607588198130007,placenta,0.2607588198130007,0.260700166766984,5.8653046016710064e-05,mouse
GSE29752,MONDO_0024458,0.0462187509630931,1.1012766488528702,"degeneration,eye,human,photoreceptor,retina,retinal,syndrome",1.1012766488528702,1.0727498409686698,0.028526807884200478,mouse
GSE29898,MONDO_0011996,0.0225451464723646,0.4642198019615997,"lncrnas,long,noncoding,proteins,rnas,rnaseq",0.4642198019615997,0.0954388205030381,0.3687809814585616,mouse
GSE30578,MONDO_0018905,0.0082680068751462,0.1291271229131409,large,0.1291271229131409,0.0139417133642828,0.11518540954885811,mouse
GSE30581,MONDO_0019755,0.0266752380153658,0.2386233817699675,"differentiation,stem",0.2386233817699675,0.2143550048827563,0.0242683768872112,mouse
GSE30641,MONDO_0005381,0.1130568905530583,0.4690347031875274,"activity,chromatin,enhancer,enhancers,gene,sites,types",0.4690347031875274,0.2949895883349807,0.1740451148525467,mouse
GSE30765,MONDO_0015547,0.0087909413443819,0.1564464227372706,"cerebral,stem",0.1564464227372706,0.1041767425718898,0.052269680165380805,mouse
GSE30839,MONDO_0019052,0.0176537600068911,0.1509079524259414,"cells,mouse,stem",0.1509079524259414,0.1189518222829175,0.03195613014302391,mouse
GSE30943,MONDO_0005267,0.0720246904805256,1.5412204990386482,"heart,hearts",1.5412204990386482,1.4410552242286694,0.10016527480997883,mouse
GSE31182,MONDO_0011996,0.01853107078914,0.1813491666526439,"cells,rnaseq",0.1813491666526439,0.0134868902634843,0.1678622763891596,mouse
GSE31223,MONDO_0004989,0.0816650606333829,1.5241017579263578,"breast,cancer,tumors",1.5241017579263578,1.4354704374359075,0.0886313204904503,mouse
GSE31234,MONDO_0024615,0.0067440951624193,0.13065607024213,tcell,0.13065607024213,0.095701165887065,0.034954904355065,mouse
GSE31271,MONDO_0019755,0.025151740227996,0.1537804602705473,"cohesin,distinguishes,embryonic,pluripotency,stem",0.1537804602705473,0.137878820727838,0.01590163954270929,mouse
GSE31385,MONDO_0017341,0.0207678621602656,0.6274288846370096,"cells,lmrs",0.6274288846370096,0.3273207841659936,0.30010810047101605,mouse
GSE31530,MONDO_0002277,0.0022327860333417,0.1267513754017071,macrophages,0.1267513754017071,0.1267260110828679,2.536431883920498e-05,mouse
GSE31555,MONDO_0021682,0.0183224109540819,0.6451221259658225,"cd4,cells",0.6451221259658225,0.6449837899808919,0.0001383359849306265,mouse
GSE31839,MONDO_0003939,0.0391714398180418,0.6214475987486384,"affected,changes,muscle,muscles,normal,skeletal",0.6214475987486384,0.5428249658751507,0.0786226328734877,mouse
GSE31843,MONDO_0005336,0.0628402093053348,2.4251879425114606,"muscle,muscles,skeletal",2.4251879425114606,2.372426977352337,0.05276096515912343,mouse
GSE31920,MONDO_0005550,0.1159786319060036,0.6835871661397973,"antiviral,cytomegalovirus,global,host,immunity,infected,infection,responses",0.6835871661397973,0.5280363228917467,0.15555084324805057,mouse
GSE32110,MONDO_0011996,0.0171705805475169,0.0713417375270124,"binding,chromatin,elongation,global,pol,rna,rnaseq",0.0713417375270124,0.0252569733208766,0.04608476420613579,mouse
GSE32190,MONDO_0002334,0.1835711092740962,0.3911519588911805,"acute,bcrabl,class,leukemia,leukemogenesis,lymphoblastic,multiple,profiling,selective,specific,stable,target,tcell,thymus,transcription",0.3911519588911805,0.3457260231072027,0.0454259357839778,mouse
GSE32916,MONDO_0005381,0.1038212871880211,0.3460880591789193,"chromatin,gene,global,rna,rnaseq,transcription",0.3460880591789193,0.3295271436862147,0.01656091549270461,mouse
GSE33060,MONDO_0019755,0.035070344779784,0.6333738518439587,"development,differentiation,neural",0.6333738518439587,0.2671774284228735,0.36619642342108516,mouse
GSE33141,MONDO_0005283,0.0314057310621243,1.8725956413002995,"retina,retinal",1.8725956413002995,1.735678683233221,0.1369169580670786,mouse
GSE33252,MONDO_0005381,0.1134126295155684,0.4735670858147499,"chromatin,different,individual,required,rna,sensitivities,transcription",0.4735670858147499,0.4712218687700255,0.0023452170447244014,mouse
GSE33306,MONDO_0024458,0.0234486222657202,0.1223015356176632,"alternative,cells,splicing",0.1223015356176632,0.1146189222397411,0.007682613377922101,mouse
GSE33343,MONDO_0005084,0.1321841891236016,1.0801002289442252,"binding,function,gene,genes,neuronal,neurons,transcriptome",1.0801002289442252,0.7088696969435242,0.371230532000701,mouse
GSE33468,MONDO_0003182,0.0263961597474055,0.2234502918795282,asm,0.2234502918795282,0.0593255209007138,0.1641247709788144,mouse
GSE33473,MONDO_0005147,0.0053525864303543,0.2662588265988318,adar1,0.2662588265988318,0.2528146654401252,0.013444161158706613,mouse
GSE33527,MONDO_0000430,0.0043602492962169,0.3499323573629225,communicate,0.3499323573629225,0.3433197455259084,0.006612611837014115,mouse
GSE33815,MONDO_0002515,0.0822043430267701,0.9752176499670092,"cells,liver,regulation,splicing",0.9752176499670092,0.9005337254344619,0.07468392453254735,mouse
GSE33920,MONDO_0017343,0.0073413476876512,0.0292017181350205,cells,0.0292017181350205,0.0288758431421769,0.0003258749928435993,mouse
GSE33921,MONDO_0002032,0.0056991988581206,0.2219393494214658,stage,0.2219393494214658,0.175393897607287,0.046545451814178795,mouse
GSE33922,MONDO_0011996,0.0170812834663909,0.0638193003288422,rnaseq,0.0638193003288422,0.0008938698145071,0.06292543051433509,mouse
GSE33979,MONDO_0044925,0.0024376367046317,0.2455005111667261,klf1,0.2455005111667261,0.245091876261107,0.00040863490561909854,mouse
GSE34030,MONDO_0011996,0.0193163632960688,0.2412264216186373,"function,rna,rnaseq",0.2412264216186373,0.0008938698145071,0.2403325518041302,mouse
GSE34274,MONDO_0005267,0.1470337042233917,2.570803937264283,"cardiac,disease,heart,hearts,muscle,myocardial,right,skeletal,ventricles",2.570803937264283,2.3967876967864674,0.1740162404778154,mouse
GSE34483,MONDO_0005381,0.0957918537876133,0.2299606579326293,"accessibility,binding,chromatin,enhancers,knockdown,mll,required",0.2299606579326293,0.1965075051619367,0.03345315277069258,mouse
GSE34550,MONDO_0021681,0.0241982950322101,0.8844613162591558,"cd4,cells",0.8844613162591558,0.8600162740677074,0.024445042191448385,mouse
GSE34854,MONDO_0006025,0.0111166861444087,0.0609818694010786,thymocyte,0.0609818694010786,0.0008938698145071,0.0600879995865715,mouse
GSE34903,MONDO_0002120,0.0049187951320131,0.1403709513515206,"carcinomas,cell,lung,tumors",0.1403709513515206,0.1259016922664644,0.014469259085056224,mouse
GSE35005,MONDO_0005372,0.0059790589966968,0.4289014739648313,spermatogenesis,0.4289014739648313,0.3391225049488928,0.08977896901593851,mouse
GSE35213,MONDO_0002515,0.1274928145513879,1.6083470679561371,"hepatocellular,liver",1.6083470679561371,1.5247819097029427,0.08356515825319444,mouse
GSE35350,MONDO_0005267,0.0461448571271475,0.8988988110655263,"cardiac,myocardial,sequencing",0.8988988110655263,0.866341869581093,0.03255694148443322,mouse
GSE35368,MONDO_0007256,0.0293831936099061,0.0979159160668916,"cell,lines,rna,rnas,sequencing",0.0979159160668916,0.0903180808944742,0.007597835172417397,mouse
GSE35510,MONDO_0002545,0.0604026123763065,1.329567915238429,"cord,mn,mns,motor,neuron,neurons,spinal,stem",1.329567915238429,1.3041302144876157,0.025437700750813308,mouse
GSE35553,MONDO_0019052,0.0196924158924093,0.3085725759880612,"deficiency,disease,mouse,patients,recessive",0.3085725759880612,0.1630882316673856,0.1454843443206756,mouse
GSE35599,MONDO_0005178,0.0036209605230134,0.0853450178907016,ra,0.0853450178907016,0.006656449833275,0.0786885680574266,mouse
GSE35616,MONDO_0015356,0.0025027965797116,0.0685631866207238,cortical,0.0685631866207238,0.0674466067064342,0.0011165799142896088,mouse
GSE35626,MONDO_0022034,0.0124555296478743,0.088299143806707,"cd8,cells",0.088299143806707,0.0882564460918037,4.2697714903297546e-05,mouse
GSE35681,MONDO_0018905,0.0418296294363022,2.468040846758901,chop,2.468040846758901,1.2917074038242042,1.1763334429346968,mouse
GSE35724,MONDO_0005066,0.2016641642127628,2.41667454444044,"adipose,analysis,cepb,disease,insulin,obesity,dio,tissue",2.41667454444044,2.165821262551293,0.2508532818891469,mouse
GSE35833,MONDO_0005108,0.5434030453621281,3.484357982731379,"antiviral,cmv,cytomegalovirus,infection,infections,transcriptional,viral",3.484357982731379,3.346039540166027,0.1383184425653523,mouse
GSE35838,MONDO_0024575,0.0036750034840011,0.1067181874231104,maternal,0.1067181874231104,0.1066143925666369,0.00010379485647349362,mouse
GSE35857,MONDO_0015757,0.1131420378027244,0.5865039662630832,"activation,cell,cells,center,genes,germinal,novel,role,signaling,survival",0.5865039662630832,0.5510935225550512,0.035410443708032036,mouse
GSE36005,MONDO_0005618,0.003121028177475,0.1939064858233787,"disorder,stress",0.1939064858233787,0.086433065908263,0.10747341991511569,mouse
GSE36025,MONDO_0011996,0.0170350158522349,0.059906208947177,"long,refer,rnas,rnaseq",0.059906208947177,0.0092599383191517,0.0506462706280253,mouse
GSE36026,MONDO_0002249,0.0016370143576796,0.2649189434216427,et,0.2649189434216427,0.2180549278777165,0.04686401554392619,mouse
GSE36103,MONDO_0015653,0.0042884235312544,0.062441073016904,temporal,0.062441073016904,0.0540990699015385,0.008342003115365496,mouse
GSE36232,MONDO_0003996,0.1310787373103668,2.1038261213347726,"brain,disease,parkinsons",2.1038261213347726,2.103792178171575,3.39431631974918e-05,mouse
GSE36290,MONDO_0010383,0.0035497662947,0.0566966150603149,ips,0.0566966150603149,0.0565273266519659,0.00016928840834899705,mouse
GSE36567,MONDO_0002334,0.2558385467486589,0.8700465849625368,"activated,activation,histone,leukemia,nfkb,transcription",0.8700465849625368,0.8047830869614115,0.0652634980011253,mouse
